0.66832,3.727,1.3944,-0.57951,1.0882,0.58175,-0.79023,-0.12444,-0.26828,2.3471,0.10343,0.046513,-0.062197,-0.8244,0.82583,-0.17223,-0.37576,-1.2842,-0.64866,0.59655,-1.4276,0.1885,0.8217,0.14684,-0.41707,9
-5.4495,0.0018202,0.7227,-0.73273,-1.4922,1.3861,3.6447,0.52804,0.13051,0.91695,-0.060779,0.090625,0.15897,0.17617,1.4676,-1.3227,-0.58957,1.4469,1.0142,0.58979,0.13354,0.79473,-0.63578,0.13371,-0.29509,0
-1.8215,3.1609,-0.71546,-3.6218,-0.38788,2.7041,-1.7597,0.21647,-2.456,-0.90206,2.2392,-2.1607,-1.2228,0.2563,2.3549,-0.25376,-0.40674,-1.1139,-1.1881,-0.13068,1.1754,0.72337,-0.91483,-1.2722,1.5894,4
0.60806,2.5648,1.5689,2.7574,2.672,-1.667,-0.45877,-0.19605,-0.55384,2.0928,-0.97011,0.13112,0.51938,0.37201,-0.14748,1.1305,-0.32706,-1.0024,0.06306,0.54234,-0.91633,0.30278,-1.363,-0.33179,-0.027681,9
0.26027,3.7257,2.7438,1.8936,-0.11568,0.10291,2.9467,1.9586,-0.087953,2.3683,-0.84504,0.19994,-0.87306,-1.1878,-0.64453,0.29303,0.065205,-2.0668,-0.37657,-1.1866,-0.0013071,-0.47458,-0.33908,-0.1332,-0.05028,7
2.6573,0.77529,-0.40544,-0.83474,-0.65832,1.1155,1.7085,0.7883,1.005,-1.5688,0.19997,0.85195,0.99708,-0.064752,-1.268,0.97685,-0.27795,0.40645,-0.33113,0.034834,-0.62261,0.27387,0.73399,-0.47028,-0.95894,7
2.5982,-0.55582,-0.63692,0.20761,-0.31562,2.6706,0.59739,-0.44196,0.053588,0.2791,0.27544,2.2035,0.68787,0.25825,0.19239,1.6388,-0.3132,-0.060861,-0.30024,0.96699,-0.77892,1.2449,-0.92657,-0.37392,-0.66527,7
1.9979,2.4079,-0.44786,0.43666,0.073209,-0.064153,-0.97877,-0.728,-0.49815,-1.1491,-1.4692,-0.12779,1.1649,0.71249,0.5039,-0.38367,0.27664,0.14242,-1.1184,-0.79658,0.72801,-0.93915,-0.40114,-0.74545,0.77927,4
2.836,-0.14732,1.3165,0.015222,-0.94025,-0.79131,0.42624,-0.71327,0.85112,-0.79447,-0.60648,-0.71656,0.27909,-0.053503,0.63401,1.021,0.35793,0.30441,0.92679,-0.61812,-0.085936,-0.15475,0.98723,0.2179,0.30545,9
-0.51293,0.17138,0.25242,-4.6043,-0.085402,1.6026,1.8952,-1.0267,-1.4565,-1.5812,-1.0112,-1.404,-1.2508,-0.33874,1.0125,-0.9234,-0.7883,-0.52603,-0.24644,-1.1476,-0.40073,1.0782,-0.99866,0.90526,-1.0309,6
-1.5136,1.6497,1.2028,0.30216,1.6553,2.9363,-0.93759,-2.2143,0.38778,0.90669,2.2228,-0.14286,0.53667,0.050684,-0.93798,-1.0785,-0.0070456,-1.8938,0.034887,-0.25764,0.80504,-1.0269,0.22403,-0.77988,-0.98948,8
-0.49844,-2.7233,4.1544,0.062925,0.0095805,-1.7308,1.2726,0.41996,-1.5437,-1.5082,1.4925,0.50752,-0.33565,1.3382,-1.1474,0.49905,1.6656,-0.2939,-0.069945,-0.39954,-0.63172,0.46652,-0.084768,-0.13544,0.3026,3
0.0031811,1.1148,-1.9259,-1.1032,4.2766,-1.8779,0.65727,-0.77797,-0.00061968,-0.80806,-0.64186,0.88367,-1.2909,-1.4502,0.44646,0.88745,0.27692,0.87467,0.034283,0.067165,0.17498,-0.30563,-0.20134,-0.32918,-0.72208,6
0.34068,3.2308,2.192,0.38672,-0.88202,-0.93339,-0.06526,1.395,-0.57236,1.7777,-0.57614,2.4438,0.37892,0.058674,-0.89693,0.54446,-0.34677,-0.34966,-0.19432,0.018657,-1.0637,-0.68917,0.39728,0.86017,-0.52301,7
0.37463,2.2547,-2.5746,0.082647,1.3333,1.6093,-2.5691,-1.1124,-2.7468,-1.8761,-0.4178,0.37233,-0.52941,-1.0592,-0.73566,-0.094369,0.60908,-0.1986,-0.34707,0.65471,-0.64788,0.96107,0.16909,-0.98965,0.039067,4
-1.5413,1.6723,0.60279,-4.4636,1.7734,-0.36888,1.0551,-0.3932,1.3552,-1.3496,-0.3694,-0.18842,0.84154,-0.47904,-1.013,-1.0111,0.50986,1.8091,-1.5565,-1.1531,-0.02415,0.26085,-0.02537,1.789,0.98106,6
-1.3344,-0.68392,-0.2569,-0.50653,1.4054,-3.8569,-0.19529,-0.29328,-0.56081,-1.3904,-0.30016,1.7814,-1.1547,-0.12738,1.2577,0.69707,-1.1508,-0.1721,0.20888,-0.22028,0.23738,0.063879,0.051915,0.11,-0.66818,6
-3.8933,-1.3981,2.8044,0.89735,4.2268,3.2343,-1.6212,0.92464,-1.3313,-1.179,1.8841,-1.2046,0.16057,0.69476,0.59296,0.35511,1.1336,0.38201,-2.0336,0.12897,-0.40933,-0.94645,-0.59635,0.11548,0.12363,3
1.4031,0.66883,-1.9098,-1.5829,-0.33159,-1.0772,-0.8578,0.29387,-1.3321,-0.10077,-1.1696,-0.71933,-1.2296,0.4971,-1.319,0.39199,0.14394,0.67703,2.4663,0.48316,0.61047,0.12171,0.52564,-0.32609,-1.0316,5
0.081297,3.1552,1.7573,0.55706,-2.2671,-0.91089,0.50622,2.4413,0.40265,1.7226,0.11211,1.6078,-1.9717,-0.6669,0.12245,-0.67241,-0.18749,-0.95779,0.36244,0.019088,-0.52119,-0.55,-0.87831,-0.00052885,1.2414,7
-2.5318,-0.49633,0.68547,1.3285,-1.5486,-1.3168,-0.30957,-0.96431,-0.62017,0.34551,0.71162,2.471,-0.76754,2.5957,1.5779,0.78326,1.0076,0.71021,0.24517,0.88132,-0.13546,0.42442,-0.33792,0.022237,-0.016951,0
2.6154,-0.064612,-1.5868,0.60758,0.24952,0.93036,-1.6068,-0.67667,-1.9594,-2.3874,-0.089094,0.46851,-1.5683,-0.96984,-1.611,0.70697,-0.29384,-0.28219,0.079343,0.95681,0.52093,1.0352,-0.61128,0.029955,-0.6402,4
3.042,-0.97667,0.13429,-0.84419,-0.91266,-2.0159,0.55155,-0.85449,1.4725,0.14239,0.22916,-1.9348,-1.6018,-0.14463,0.2852,-0.12094,0.51947,-0.61836,-0.31818,0.26812,-0.030992,-0.28572,-0.78671,0.41832,0.043359,1
0.97485,-0.75319,-0.42745,2.8148,0.80437,0.4551,-0.52945,-2.1677,0.26415,0.97022,-0.15288,0.70816,-1.4814,-0.074011,-0.30738,-0.040344,0.33806,-0.25443,0.56023,0.31598,0.78604,0.76232,-1.9047,-0.46262,-0.73764,8
3.1471,1.1472,-0.075185,1.7931,-0.26107,-0.52624,1.182,-0.22067,-0.43328,-1.1537,-0.89297,-0.24782,0.066386,1.2083,0.41147,1.1531,-0.52735,-0.2574,-0.42728,0.0055797,0.99439,-0.13233,-0.25934,-0.52868,0.22405,9
0.71079,-2.4467,4.0649,-0.47998,0.79133,-1.216,0.96438,1.084,-1.0493,-0.23982,1.4635,-0.4742,0.42687,0.10818,-1.2605,0.83418,0.72055,0.2235,0.636,0.84976,-0.012744,0.28069,0.41187,-0.04307,0.63991,3
1.9535,-0.54441,1.2436,-0.78607,-0.91619,-1.6431,-1.692,-0.21292,1.8463,-0.29413,-0.20461,0.14244,-0.57071,0.15086,-0.5143,-0.18275,-0.51601,0.16065,0.056072,1.1851,0.38192,0.36429,-0.01809,-1.086,0.56551,5
1.3639,-2.395,1.2916,-0.16664,1.0281,-0.62166,-0.94353,1.8256,0.63373,0.16497,-1.2421,-0.82371,1.4742,-0.39075,0.68639,-1.6392,-0.26634,0.99092,-0.55705,1.4742,-0.31579,0.60851,0.50198,-1.2064,0.72582,3
1.9147,-0.24402,-1.004,-0.37176,-2.5299,-1.2426,-0.36865,0.88572,-0.43325,0.5709,-0.53616,0.035704,-0.84766,1.167,-1.112,0.011431,-1.3303,0.60293,0.031742,0.71506,-0.34343,-0.35902,-0.24372,-0.55016,0.53002,5
-2.6884,-3.8034,-2.335,0.89876,-0.73778,0.60541,-1.0999,3.2692,1.1952,-0.48981,-1.012,-0.55196,-0.72098,-2.1069,0.76932,0.80463,0.83202,-1.8046,0.65328,-0.60894,-0.79428,-0.098418,1.177,-0.15016,-1.0983,3
-2.1253,-1.1124,-1.7213,1.2842,-1.085,-2.2595,-0.81491,1.5286,-0.15941,-0.041834,0.94017,1.5996,-0.83282,1.4616,1.6214,-1.3944,-0.90187,0.76239,0.67046,0.29482,0.20579,0.35298,-0.19576,-0.77589,-0.39954,0
2.3025,1.7213,-0.17498,1.5778,-1.5596,1.3738,1.7665,0.40337,1.1513,-1.0755,0.049867,1.2981,0.82672,0.78764,0.036712,0.98136,-0.94464,0.63365,-0.74747,0.33674,0.91362,-0.59259,0.70951,0.48287,-0.048904,7
0.94174,0.18025,1.5496,0.22734,0.91344,0.98466,-0.73242,-0.92138,1.3094,0.19458,0.20404,0.94391,-1.2,-0.084943,-1.5407,0.16613,0.28395,-0.72585,0.76211,1.2037,0.86363,0.35151,-0.84529,-0.24628,-0.12001,8
-0.29719,1.1549,-1.8928,-1.4161,0.43886,2.4268,-1.2973,0.92702,-2.5939,-0.20376,0.30141,-1.1764,0.48363,1.0156,0.88212,1.6692,0.38754,-0.42172,0.5331,0.10229,0.22298,0.35727,-1.1896,0.57056,2.7661,2
-4.0528,-1.5103,-0.91577,-2.049,2.983,1.3165,0.43405,1.3389,2.0654,0.32394,0.17071,-0.087704,0.053532,1.5524,0.61739,-2.0606,-0.15473,1.2884,-0.88775,1.664,-0.59159,-0.29931,-0.5957,-0.04473,1.1291,2
-0.10372,-1.519,-2.1614,1.4493,-1.0209,0.96593,0.62687,2.4157,1.1299,-0.30586,-0.33297,0.69769,-0.26325,0.13697,-0.80822,0.60292,-0.091967,-1.6405,0.038654,-0.3988,-0.17259,-1.3366,-0.15805,0.28662,-0.92286,2
0.75144,3.2537,0.49517,0.84341,0.78111,-1.4181,-0.16097,-0.39131,-2.1262,1.0742,-2.1824,-1.1882,0.68809,-0.31748,-0.15883,-0.5499,0.83684,-0.59348,-0.71332,-0.64796,-1.0577,0.56033,-1.1544,-0.96762,0.92622,4
-1.1323,-0.029638,-0.92375,-0.038275,3.5485,-3.5967,-0.13271,0.066834,0.0070339,-0.8581,-0.056513,0.91998,-1.2157,-1.0121,1.7562,0.33286,-1.4094,-0.67865,0.40065,0.1187,0.088963,-0.10452,-0.1616,-0.58927,-0.33104,6
1.3836,0.11122,0.14224,-1.5386,0.78986,-0.32614,-1.1169,1.6562,0.93482,1.0867,-1.43,-0.48962,0.83029,1.6773,0.26716,-0.20295,-0.89025,-0.14201,-0.9825,0.46022,-0.66302,0.269,0.52099,0.099568,0.12441,2
-2.6475,-0.31991,-0.011524,1.0488,-3.1914,-1.5739,-2.547,-2.1441,0.36486,-0.020106,-0.20572,-0.2872,0.69052,-0.36287,0.76639,1.5349,0.47695,1.1443,-0.99084,-0.24548,0.7055,1.1278,-0.59489,0.096829,-0.71212,0
-3.4204,0.53862,1.5236,1.6249,1.2436,2.6624,-2.0804,-2.1067,-0.87125,-0.76268,2.3742,-1.154,0.034917,0.87972,1.4688,-0.44739,0.019063,-0.42847,0.89845,-0.78184,-1.6619,-0.30823,0.67419,-0.28757,0.76424,8
-6.2573,-0.77422,-1.084,1.2842,-2.2035,0.024755,0.5571,-0.51571,0.82956,0.61865,-1.4195,0.98851,1.4299,-0.60366,1.2109,-0.64407,0.53949,0.024717,0.21083,0.86883,-0.034916,-0.8369,-0.88552,-0.060076,0.1656,0
-1.6544,-0.82447,-1.1864,-1.5124,-0.09829,0.40771,-1.8736,1.9585,1.0198,-2.0541,0.78782,-1.7575,1.1692,-0.67527,-0.65595,0.16096,0.1824,1.2076,0.40631,0.96629,-0.091586,-1.6999,-0.2189,-0.3047,1.2218,2
-1.3009,-0.32455,-3.3268,-1.1631,2.5989,1.4112,-1.3357,0.5641,1.6929,0.53718,1.0358,-0.23835,-0.033246,0.66308,0.18013,1.2447,-0.68578,-1.4146,-0.11347,1.1086,0.18396,-1.2102,-0.020206,0.54865,0.57077,2
3.5845,-2.414,-0.66664,-0.35662,-0.72936,-0.35518,1.8066,-1.4656,-0.66701,-0.15498,1.4697,-0.51341,0.4274,-0.98289,0.78606,-0.6818,0.7319,-0.20947,0.23964,0.92929,0.01588,-0.3668,0.50256,0.35114,-0.3369,1
3.7261,-1.9908,-1.1489,-0.091199,0.3287,0.76025,2.1871,-0.74345,-0.41392,0.10841,-0.31591,-0.61463,1.7034,-0.49222,0.82943,-1.0572,0.9112,-1.0004,0.11077,-0.043171,0.057947,-0.38675,-0.12666,-0.072369,-0.13235,1
-5.256,-0.79655,-1.3934,1.3869,-2.5804,-1.2704,-1.8234,-0.1998,1.3385,-0.30197,-0.55432,0.5701,1.0502,-0.58855,1.7321,-0.57868,1.0646,-0.69803,-0.33399,-0.044788,0.082504,-0.7211,-0.39591,-0.71048,-0.09038,0
1.4465,-0.50203,-2.0576,-0.69267,-1.1195,-0.27793,-1.1839,-0.2418,-2.5206,-1.2248,-0.87494,-0.14104,-1.2385,0.1812,-1.1246,0.39639,0.69993,0.16671,0.40036,1.5977,-0.37945,-0.95388,0.2573,-0.88145,-1.8067,5
-2.103,-1.5857,0.18019,3.0764,1.3888,0.23779,-2.763,1.4333,0.79199,-1.4333,0.75081,-1.1995,0.090323,-2.2384,1.9777,0.79127,-0.32969,0.3784,-0.60127,0.17905,-0.58761,0.36788,-0.56134,1.27,-1.4752,3
-0.10577,3.4963,0.72527,-0.41378,1.0795,0.36447,0.36077,0.27149,1.9301,1.3912,-0.88414,0.7259,0.94833,0.82421,-0.24185,0.15453,1.6313,-0.14376,1.6167,-0.67234,-1.037,0.73335,0.14535,1.0642,-0.71479,9
-2.5226,-0.76993,1.388,-1.159,-3.2945,0.22427,1.2151,-0.46241,-1.5911,0.42521,-1.3198,-1.2458,-1.5257,-0.34791,0.0060085,0.37583,-2.2659,-0.83699,0.39234,0.9327,0.76378,-0.35085,1.7969,-0.30781,-1.078,0
-2.0978,-1.3255,-2.7271,-1.2212,2.0523,2.6879,1.3825,3.0247,2.8631,-0.91833,-1.168,0.60809,1.4229,0.85098,-0.80441,0.23504,0.55492,-0.44001,0.71781,0.53022,0.20017,0.10093,-0.13721,0.499,0.4761,2
0.99196,2.6752,0.23717,-1.5097,0.068935,0.88139,-1.2397,0.68885,0.24398,0.86873,-1.2733,-0.70358,1.0737,0.6737,0.20634,-0.90667,0.93752,0.19283,-0.82266,-2.3912,0.78445,0.98758,-0.080466,-0.26286,-0.19995,4
-1.5763,-0.21457,-2.2882,0.57103,2.8668,-2.5474,-0.16557,-0.56144,-1.1445,-0.30268,-0.20577,0.62574,1.1248,-0.99985,0.92922,0.57861,-1.3868,-1.1938,1.0148,-1.3097,-0.46728,-0.16837,0.42561,0.47257,-0.10742,6
-0.35228,-2.8293,1.4652,2.0423,0.91756,-1.5467,-0.95255,1.7065,-0.28451,-0.080161,1.0097,-0.16019,1.4115,-0.50022,-0.37123,-0.91235,0.25033,0.81074,-1.147,0.69311,0.75541,1.4936,-0.50565,0.46021,1.0062,3
0.90366,3.328,1.5397,-0.62131,1.9161,1.0047,-2.1233,0.46779,-0.77424,0.92214,-1.5705,0.50677,0.29314,0.28134,-0.80204,-0.51214,-0.43588,0.36467,-0.41378,0.1284,-0.31574,0.095858,0.22192,0.29364,-0.70331,4
1.734,1.611,0.68643,-1.6563,0.50275,-1.0985,-1.9195,0.047168,0.54503,-0.31528,0.071674,1.2291,0.24348,0.38643,-1.5691,0.781,0.15356,0.88908,-0.77484,0.17997,0.68896,0.40972,0.81149,-0.49557,-0.38807,4
-1.3,-0.96464,2.5309,1.3031,1.041,-2.083,-0.91912,-1.468,0.94306,-0.10283,0.52762,1.0514,1.273,-1.4372,-0.66193,-0.095764,-1.2322,0.015689,0.86375,-0.02358,0.65594,0.0040862,0.48432,-0.094244,0.98487,5
-0.59075,-1.9734,4.0386,0.91817,2.6688,1.3166,2.4365,0.54043,-1.4117,-0.0090843,2.1907,-0.54322,0.23542,0.58494,-0.10395,0.89697,-0.28805,0.061041,0.92,-0.82569,0.60832,-0.80671,-0.21765,-1.554,1.4575,3
-2.1374,4.4694,0.50956,-0.35072,2.6105,-1.2984,-2.0306,-0.76633,-0.24927,0.15107,0.3471,-1.0036,-0.60156,-1.7104,0.13011,-0.1266,1.0768,-0.44716,0.018181,1.5185,-0.26894,0.14486,-0.29177,-0.26553,0.21455,4
0.49206,2.2541,-0.67559,-0.68324,-0.5443,-1.1591,-1.8696,0.22003,0.15399,-0.5911,-0.6436,-0.63926,-0.48966,1.4399,0.84406,1.1234,-0.30429,-1.1057,-0.37601,0.69591,-0.22531,0.87458,-0.34498,-0.17363,-0.043193,4
-6.0081,-1.5844,-3.5277,1.377,-2.9647,-2.3551,0.22164,-0.16423,-1.1124,0.85971,-0.46427,-1.2525,2.1003,-0.46614,-0.46617,1.2932,0.49318,0.55512,-0.76073,-0.23562,0.036158,0.10613,-0.90808,-0.6892,-1.0299,0
0.83544,1.8602,-0.88448,2.1619,-2.1833,-1.2285,0.64508,-1.6916,-1.2581,0.21389,-0.24855,0.67716,-1.2128,1.165,-0.81512,-1.4251,0.60927,2.3396,-0.86292,-0.71758,0.35561,-0.82058,0.12852,0.96569,0.26426,5
1.9349,0.14143,1.5252,1.1405,-0.52745,-1.9065,-0.38418,-0.19097,0.63283,1.7018,-0.98456,0.14671,0.35425,-0.042832,-0.070195,1.4271,-0.29523,-0.099299,1.3174,0.069197,-0.14102,0.64391,-0.87433,-0.48647,0.88818,9
-2.7333,1.4629,-3.5942,-1.1288,2.2893,-0.65936,1.2539,-2.1782,0.073264,-0.18378,-1.2344,-0.032877,0.28643,-0.76215,1.5112,1.2689,1.0083,-1.221,0.45746,0.9631,-0.028238,-0.066357,-0.47836,-1.3027,-0.76213,6
1.0899,-1.2072,2.5518,1.7996,0.43329,0.47257,-1.6348,0.79709,0.4602,0.64812,-0.97394,-0.54561,1.0129,0.20574,0.30742,1.0766,0.11272,1.7112,1.0793,0.57594,-0.14989,0.72809,-0.58544,0.22772,-0.45755,3
-0.025087,2.4924,1.4337,-0.38521,0.09679,0.41013,2.2144,2.569,1.8227,1.9776,1.467,0.72673,-1.5123,0.09105,0.42044,0.022514,0.88864,1.2682,1.2975,-0.99903,-0.40947,-0.14997,-1.1307,-0.2608,-0.20853,7
-0.28545,-0.80279,-3.2649,-2.2151,0.4987,2.2461,-0.80395,1.8092,2.4811,-0.77352,-1.2889,0.34895,-0.2605,0.32133,-1.7759,1.0168,0.41357,-1.0185,-0.8615,-0.49917,0.38152,-0.74282,-0.83347,1.4633,0.53211,2
0.42522,3.332,0.75555,2.2718,1.4718,-0.53227,-1.3818,-0.39817,0.038091,-1.0513,-2.5397,-1.637,0.033128,0.6452,0.2458,0.55104,-0.0058723,0.15279,0.67497,-0.35146,0.75289,-0.27203,-0.63473,-0.55573,1.0462,4
2.2588,2.674,1.4132,1.5512,-0.92816,0.5545,2.7395,1.313,1.0623,0.86923,-0.70562,-0.099037,0.13106,0.90863,0.35852,0.79129,-0.78443,-0.1441,-0.43993,-1.7503,-0.095604,-0.44213,-0.3689,-0.48453,0.74554,7
-0.097112,-2.3872,0.30471,3.4885,2.0222,-0.025912,2.8682,1.8373,0.42352,0.61322,-0.69367,-0.67571,0.64975,-0.18699,0.0026609,0.20993,-0.058298,0.52816,0.3474,0.64887,0.18168,0.66485,1.4903,-0.28962,-0.17056,3
1.1888,-0.29535,-1.179,-1.6741,1.5648,0.62641,1.2354,1.2038,1.4865,0.07076,-1.6747,1.2417,0.59106,1.4281,-0.59065,-1.1533,-0.47025,-0.48237,-0.39939,0.17405,-0.26128,0.72232,0.089953,0.9696,-0.36457,2
-0.4597,0.37177,0.15269,-1.9923,1.8664,2.5106,2.7487,1.2384,1.8496,1.0209,-0.10739,0.41371,0.84827,1.1349,-1.6813,2.2617,0.21102,0.2747,0.31002,-0.28405,-0.69151,-0.18504,0.35118,0.76469,-0.35971,2
3.4492,-2.1654,-0.425,-0.98295,-0.56687,1.9433,-0.76416,-0.23431,-1.6054,0.97177,-0.77757,1.5754,0.76147,-0.58477,0.65064,-0.18936,0.28589,0.27709,0.46087,0.053048,-0.49308,0.58213,-0.76117,-0.71764,0.15639,1
0.39594,-1.4751,3.9162,1.2688,2.9602,0.64654,0.45594,0.43706,-0.075602,1.2881,0.23577,-1.5447,0.29619,0.5847,0.40634,-0.43022,0.3538,1.4816,-0.27993,1.6118,1.3289,0.40126,-0.78667,0.057986,-0.73041,3
-3.8445,-0.96192,-3.924,0.5161,-0.094093,-0.0040908,0.63611,1.0003,1.7159,2.6542,1.8263,-0.044498,-0.70791,0.50514,-1.4031,0.43985,1.7017,-0.77517,0.22838,-0.93755,-0.9337,-1.3025,-0.4141,0.11492,0.31629,2
0.18393,-0.54813,-1.2099,0.034652,-0.40397,-0.50803,-1.8755,-0.41139,0.030337,0.63666,-0.27523,0.72864,-1.411,0.71096,0.82943,-0.37018,0.17268,-0.76349,-0.19816,-0.59808,-0.3513,0.85525,0.54014,0.77443,-0.8672,8
-1.0308,-2.6548,4.1131,1.2471,3.1158,0.52073,2.9232,1.0997,-0.56219,0.81351,1.3635,-0.70388,0.87151,-0.86082,-0.92812,-0.28245,-0.20286,0.5183,-0.11453,0.68175,0.48652,0.49897,-0.57451,-1.0608,0.49237,3
0.54804,-2.1995,2.1648,0.68941,0.68384,-1.4958,-1.0128,1.5336,-0.27465,0.12945,-0.20813,0.18044,1.0035,-0.15476,-0.047944,-0.2452,1.0112,0.88311,1.1555,0.78793,0.31582,1.5071,0.77647,0.38284,-0.37847,3
-0.20419,-1.156,-3.4258,0.13886,2.7539,-1.4109,-0.34827,1.7013,-2.5133,1.2765,0.61028,-0.11546,0.786,-0.0131,-0.33881,-0.94359,-1.2287,0.58872,0.56727,-1.6015,-0.37673,0.37244,0.64554,0.20805,1.1116,6
1.7944,-0.72082,-3.3384,-1.3458,2.6461,-1.2424,0.56537,1.068,-1.2672,1.9051,1.6661,-0.69384,1.0734,-0.16445,-0.64076,-1.1833,-0.33698,0.31926,1.4305,-0.87581,0.48197,0.0046304,0.72488,0.44828,0.73279,6
-3.3964,-1.0033,-0.24073,0.95453,1.004,-0.26065,-2.3974,-2.1206,-0.66896,-1.5332,0.64603,0.29634,-1.489,-0.41445,1.3345,1.3069,0.078109,-0.38176,0.13189,-1.3942,-1.5387,-0.92153,1.3931,-0.19542,0.96443,8
-0.079176,-0.66406,-0.37999,1.8559,-1.8782,-0.71608,-0.55943,-1.2627,-0.31138,0.94668,-0.17693,1.0807,-0.082904,0.90123,-1.432,-1.9397,-0.59506,1.3582,-0.68278,-1.7372,-1.4301,-0.54066,-0.56786,1.3232,0.16082,5
-2.2072,-0.084385,0.80038,-1.6977,3.8357,0.19788,1.1175,2.0359,-0.070492,-1.0511,-0.77634,-0.32775,1.1646,0.53337,0.38073,-1.3187,-2.1035,1.0826,0.5655,0.76864,-1.0731,0.012989,0.2082,0.59641,1.0278,2
1.3612,0.34094,-1.8496,2.0795,-1.9797,-0.8256,0.10295,-0.3667,-0.19077,-0.0072188,-0.52192,-0.15108,-0.11343,-0.19861,-2.1757,0.11341,-1.3129,1.5271,-0.934,0.20457,-1.0086,-0.8978,-0.77317,-0.52288,0.37721,5
-1.2539,1.3789,-1.817,-2.4448,1.5977,-1.9778,0.57805,-2.8329,0.64714,-0.99306,-0.66846,1.3973,-0.62865,-0.37001,0.98816,0.68358,0.10544,0.19839,-0.70346,-0.13661,-0.27735,0.77208,-0.83891,-0.034831,-0.33597,6
-0.99428,-1.5601,-1.3047,-0.07708,0.61286,-2.4484,-1.4215,0.93074,-2.403,0.76255,0.64784,-0.11644,0.99721,1.2037,-0.033852,-1.0016,-1.6548,0.28228,-0.99993,-0.23064,-0.078227,-0.14692,0.44207,0.77827,1.1435,6
-0.99163,-0.56636,3.1747,1.3367,-0.56361,0.14802,-0.34795,0.2465,0.082313,0.31697,0.43718,-0.35323,0.034901,-0.88453,-2.0885,0.014134,-0.95284,1.7421,-0.70277,1.175,-0.48203,0.16888,0.65609,0.394,1.1953,5
1.8778,2.116,0.10932,1.5216,-1.7851,1.8607,1.8379,0.64269,1.5237,-1.2,0.62068,0.52419,0.078319,0.80551,0.21451,0.35388,-1.062,0.84151,-0.31038,0.2851,0.83714,-0.80828,0.61823,0.81963,0.14418,7
